,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
0,-0.3571428571428593,0.6649076517150405,-1.2105263157894737,-0.1539139374357468,0.10826210826210826,0.24232804232804234,0.02147239263803681,-0.9442767962037273,72000.0,0.0,1.0,0.0,0.0,0.0
1,0.1825396825396819,-0.15039577836411622,-1.105263157894737,-0.04875899544720223,-0.245014245014245,-0.3238095238095238,-0.2147239263803681,1.5581304277717631,274100.0,1.0,0.0,0.0,0.0,0.0
2,-0.4497354497354504,0.6200527704485493,-0.21052631578947367,-0.7284476428256719,-0.6296296296296297,-0.2507936507936508,-0.6012269938650306,-0.9111515514500934,58300.0,0.0,1.0,0.0,0.0,0.0
3,0.04497354497354541,-0.039577836411609134,0.10526315789473684,-0.8770744602731678,-0.5868945868945868,-0.6042328042328042,-0.5613496932515337,-0.9227615120591557,200000.0,1.0,0.0,0.0,0.0,0.0
4,-0.7248677248677271,0.9340369393139841,-0.42105263157894735,-0.113379350859157,-0.17663817663817663,-0.04021164021164021,-0.1165644171779141,0.2534841399645253,117900.0,0.0,1.0,0.0,0.0,0.0
5,0.04497354497354541,-0.12137203166226938,0.15789473684210525,0.15626376854163607,0.09116809116809117,0.10158730158730159,0.2392638036809816,0.28398332219944283,315100.0,1.0,0.0,0.0,0.0,0.0
6,0.01587301587301271,-0.06332453825857574,0.10526315789473684,0.24144514613012188,0.26495726495726496,-0.1291005291005291,0.2883435582822086,0.5388496003317133,500001.0,1.0,0.0,0.0,0.0,0.0
7,0.375661375661376,-0.4248021108179419,0.15789473684210525,1.7741224849463946,1.6809116809116809,1.0412698412698413,1.638036809815951,0.2769804888161989,172800.0,0.0,0.0,0.0,0.0,1.0
8,-0.22222222222222307,0.5197889182058045,-1.0526315789473684,0.9593185489792921,0.5954415954415955,0.8328042328042328,0.6441717791411042,0.30858538158531273,108100.0,0.0,1.0,0.0,0.0,0.0
9,-1.0529100529100537,0.857519788918206,-0.5789473684210527,0.10691731531796152,-0.05413105413105413,-0.08677248677248678,-0.08895705521472393,0.6190596853332107,334600.0,0.0,0.0,0.0,0.0,1.0
10,0.007936507936508234,-0.04749340369393133,0.6842105263157895,0.2637685416360699,0.07122507122507123,-0.2698412698412698,0.012269938650306749,2.622008246757735,500001.0,1.0,0.0,0.0,0.0,0.0
11,-0.9973544973544998,0.9841688654353556,-0.05263157894736842,-0.045234248788368334,-0.301994301994302,-0.23386243386243386,-0.18711656441717792,0.73092073437608,198000.0,0.0,0.0,0.0,1.0,0.0
12,0.15873015873015717,-0.03430079155672892,0.3157894736842105,-0.3789102658246439,-0.5527065527065527,-0.29947089947089944,-0.5030674846625767,0.6415885374674622,168800.0,1.0,0.0,0.0,0.0,0.0
13,0.15079365079364895,-0.11081794195250708,0.3684210526315789,-0.6127184608606256,-0.6894586894586895,-0.5597883597883598,-0.656441717791411,0.6893183755269403,179300.0,1.0,0.0,0.0,0.0,0.0
14,0.037037037037037174,0.007915567282322202,0.05263157894736842,0.6456160963430754,0.2222222222222222,0.562962962962963,0.3773006134969325,0.5358549676349313,248200.0,1.0,0.0,0.0,0.0,0.0
15,0.04761904761904565,-0.05013192612137144,0.2631578947368421,-0.15685122631810838,0.6609686609686609,0.19365079365079366,0.549079754601227,-0.6802884061643363,410000.0,1.0,0.0,0.0,0.0,0.0
16,-1.0423280423280452,0.9234828496042219,1.2105263157894737,0.3436627992363049,0.45584045584045585,0.013756613756613757,0.5061349693251533,0.02013314597682629,396800.0,0.0,0.0,0.0,1.0,0.0
17,0.42328042328042165,-0.12137203166226938,-0.8947368421052632,-0.8306652959318549,-0.8689458689458689,-0.7767195767195767,-0.9202453987730062,-0.6789062679965908,56700.0,0.0,1.0,0.0,0.0,0.0
18,-0.5079365079365082,0.1609498680738785,-0.7368421052631579,-0.6679394918490233,-0.7065527065527065,-0.8052910052910053,-0.6993865030674846,0.3887033240422936,158000.0,1.0,0.0,0.0,0.0,0.0
19,-0.1746031746031774,0.05013192612137144,0.21052631578947367,-0.06462035541195477,-0.1225071225071225,-0.13227513227513227,-0.18098159509202455,0.8185482942111448,297900.0,1.0,0.0,0.0,0.0,0.0
20,0.1693121693121694,-0.036939313984169025,-0.21052631578947367,4.194448524012337,3.4871794871794872,3.9957671957671956,3.733128834355828,0.4789108751238168,223000.0,0.0,1.0,0.0,0.0,0.0
21,0.119047619047616,-0.08443271767810036,0.3684210526315789,-0.6285798208253782,-0.5584045584045584,-0.0031746031746031746,-0.5521472392638037,-0.1536016217087834,161800.0,1.0,0.0,0.0,0.0,0.0
22,0.03174603174602918,-0.09762532981530278,0.7894736842105263,-0.4640916434131297,-0.5413105413105413,-0.5280423280423281,-0.4815950920245399,0.40994218055331616,324000.0,1.0,0.0,0.0,0.0,0.0
23,0.38888888888888845,-0.34300791556728166,-0.21052631578947367,-0.1210163019532971,-0.28774928774928776,-0.13227513227513227,-0.26993865030674846,0.11384211374997127,160100.0,1.0,0.0,0.0,0.0,0.0
24,0.06349206349206211,-0.044854881266491224,0.9473684210526315,0.01057423997650169,0.7236467236467237,0.9904761904761905,0.7730061349693251,-0.42279606551334925,169200.0,1.0,0.0,0.0,0.0,0.0
25,-0.9126984126984132,0.9736147757255933,-0.15789473684210525,-0.4793655456014099,-0.7435897435897436,-0.671957671957672,-0.7055214723926381,1.243141139342563,291700.0,0.0,1.0,0.0,0.0,0.0
26,0.3809523809523802,-0.3034300791556725,-0.8421052631578947,1.997943897782347,0.886039886039886,1.0063492063492063,0.7730061349693251,1.2234226348160606,320200.0,1.0,0.0,0.0,0.0,0.0
27,0.026455026455024944,-0.06596306068601585,0.3157894736842105,-0.38184755470700543,-0.1396011396011396,-0.06772486772486773,-0.19938650306748465,0.24173596553868848,339100.0,1.0,0.0,0.0,0.0,0.0
28,0.3042328042328019,0.06332453825857574,-1.0526315789473684,0.6920252606843883,0.42735042735042733,0.5396825396825397,0.36809815950920244,-0.1092810577964111,98300.0,0.0,1.0,0.0,0.0,0.0
29,-0.9126984126984132,1.0606860158311355,0.3157894736842105,5.142605375238655,5.102564102564102,9.217989417989418,5.343558282208589,-0.4437584943908227,81300.0,0.0,1.0,0.0,0.0,0.0
30,0.13756613756613648,-0.1160949868073873,0.05263157894736842,0.17095021295344398,0.07692307692307693,0.6190476190476191,0.1411042944785276,0.43938172352629545,180600.0,1.0,0.0,0.0,0.0,0.0
31,0.2063492063492066,-0.16886543535620072,-0.15789473684210525,0.09693053311793215,0.32763532763532766,-0.5280423280423281,0.2822085889570552,-0.5470963580659282,72300.0,1.0,0.0,0.0,0.0,0.0
